property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
flat,skydeck prive,satellite,3.36,8500.0,4.0,4.0,2,2.0,Under Construction,3950.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,cloud 9,satellite,2.7,7000.0,3.0,3.0,1,0.0,Relatively New,3858.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,the bungalows,satellite,8.11,16667.0,6.0,6.0,1,4.0,Relatively New,5271.0,1.0,1.0,0.0,1.0,0.0,0.0,156.0,"23.0301° N, 72.5178° E",23.0301,72.5178
house,swetal park row house,satellite,2.8,15556.0,3.0,2.0,2,2.0,Old Property,1800.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,viswanath sharanam 8,satellite,0.87,7733.0,2.0,2.0,2,2.0,Old Property,1324.0,1.0,0.0,1.0,1.0,0.0,1.0,171.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,aasha kiran penthouse,satellite,0.95,5706.0,3.0,2.0,2,10.0,Moderately Old,1665.0,1.0,0.0,1.0,1.0,0.0,1.0,171.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,sachin towers,satellite,1.45,7680.0,4.0,3.0,0,10.0,Old Property,1888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,excel vivekanand arise,satellite,1.69,7501.0,4.0,4.0,1,7.0,Under Construction,2253.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,arya bhumi,satellite,1.52,7499.0,3.0,3.0,2,3.0,New Property,2027.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,chamunda bhagvati,satellite,0.45,6250.0,2.0,2.0,1,2.0,Old Property,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,kishan saransh 1,satellite,0.58,8593.0,2.0,2.0,1,7.0,New Property,866.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,skydeck prive,satellite,3.23,8500.0,4.0,4.0,2,6.0,Under Construction,3800.0,0.0,0.0,1.0,1.0,0.0,0.0,232.0,"23.0301° N, 72.5178° E",23.0301,72.5178
house,punitnagar part 3,satellite,4.0,9357.0,4.0,4.0,3,2.0,Old Property,4275.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,riddhi siddhi apartment,satellite,0.57,7451.0,2.0,2.0,2,2.0,Old Property,900.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,shikhar apartment,satellite,0.6,6536.0,2.0,2.0,0,4.0,Moderately Old,762.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,anand nagar,satellite,0.6,4444.0,2.0,2.0,0,1.0,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,kavya apartment,satellite,0.7,6087.0,2.0,2.0,1,3.0,Moderately Old,1353.0,1.0,0.0,1.0,1.0,0.0,1.0,171.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,varniraj monte 9,satellite,3.83,8500.0,4.0,4.0,1,3.0,Under Construction,3734.0,1.0,1.0,1.0,1.0,0.0,0.0,65.0,"23.0301° N, 72.5178° E",23.0301,72.5178
house,charan krupa society,satellite,13.0,15205.0,5.0,5.0,1,3.0,Relatively New,8550.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,aishwarya apartment,satellite,0.57,6032.0,2.0,2.0,2,1.0,Old Property,945.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,nishant ratnaakar 4,satellite,1.65,7971.0,3.0,3.0,1,1.0,New Property,1890.0,0.0,1.0,1.0,1.0,0.0,1.0,167.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,the bungalows,satellite,15.0,13636.0,5.0,5.0,1,30.0,Under Construction,7000.0,1.0,0.0,1.0,0.0,0.0,0.0,116.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,4-bhk apartment,satellite,3.51,11396.0,4.0,4.0,2,2.0,Moderately Old,3624.0,0.0,0.0,1.0,0.0,0.0,1.0,150.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,dharmadev neelkanth elegance,satellite,0.58,4444.0,2.0,2.0,3+,7.0,Moderately Old,1083.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,the bungalows,satellite,5.74,10000.0,4.0,4.0,1,4.0,Under Construction,4419.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,kamnath bansari apartment,satellite,1.45,5179.0,3.0,3.0,2,3.0,Old Property,2225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,vraj vihar viii,satellite,1.4,7179.0,3.0,3.0,3,2.0,Old Property,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,shivalik yash tower,satellite,0.61,5894.0,2.0,2.0,3,5.0,Old Property,1035.0,0.0,0.0,1.0,0.0,0.0,1.0,131.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,vibhuti apartment,satellite,2.25,4762.0,5.0,4.0,0,10.0,Old Property,4725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,cloud 9,satellite,1.8,7843.0,3.0,3.0,1,5.0,New Property,2200.0,0.0,0.0,0.0,1.0,1.0,0.0,155.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,domain heights,satellite,1.6,8346.0,3.0,3.0,1,11.0,Relatively New,1917.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,hastinapur by ratnanjali group,satellite,1.98,8000.0,3.0,3.0,2,1.0,Under Construction,1909.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,narayan krupa avenue,satellite,1.3,7263.0,3.0,3.0,3+,4.0,Old Property,1790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,nishant ratnaakar caledonia,satellite,2.7,10000.0,3.0,3.0,2,0.0,Relatively New,3176.0,1.0,1.0,1.0,1.0,0.0,1.0,171.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,scarlet heights,satellite,1.25,6033.0,3.0,3.0,2,2.0,Relatively New,1720.0,0.0,0.0,1.0,1.0,0.0,2.0,89.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,serene apartment,satellite,3.35,9544.0,4.0,4.0,1,4.0,Old Property,3510.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,ratnaakar beaumonde,satellite,4.75,12133.0,4.0,5.0,1,1.0,Relatively New,3013.0,0.0,1.0,0.0,1.0,0.0,0.0,65.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,cloud 9,satellite,1.65,13704.0,3.0,3.0,1,8.0,New Property,1204.0,0.0,0.0,1.0,1.0,0.0,0.0,117.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,varniraj monte 9,satellite,4.05,16364.0,4.0,4.0,2,5.0,New Property,4500.0,0.0,0.0,1.0,1.0,0.0,0.0,232.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,vaibhav deluxe tower,satellite,0.69,5560.0,2.0,2.0,2,4.0,Old Property,1471.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,zodiac aarish,satellite,2.75,8602.0,4.0,4.0,1,12.0,Relatively New,2653.0,0.0,0.0,0.0,0.0,0.0,2.0,103.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,the bungalows,satellite,5.45,16667.0,4.0,4.0,1,6.0,Relatively New,3542.0,1.0,1.0,0.0,1.0,0.0,0.0,164.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,vishal tower,satellite,0.95,6047.0,3.0,2.0,2,8.0,Old Property,1571.0,0.0,0.0,1.0,0.0,0.0,1.0,49.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,dharmadev neelkanth elegance,satellite,0.65,4981.0,2.0,2.0,3+,6.0,Moderately Old,1026.0,1.0,0.0,0.0,0.0,0.0,2.0,176.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,kishan saransh 1,satellite,0.6,8889.0,2.0,2.0,1,5.0,Relatively New,866.0,0.0,1.0,0.0,1.0,0.0,0.0,51.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,the bungalows,satellite,6.5,9814.0,5.0,5.0,1,5.0,New Property,5496.0,0.0,1.0,0.0,1.0,0.0,0.0,82.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,nr silver plaza bunglow,satellite,1.15,6907.0,3.0,3.0,3,8.0,Relatively New,1665.0,0.0,0.0,1.0,1.0,0.0,1.0,111.0,"23.0301° N, 72.5178° E",23.0301,72.5178
house,independent,satellite,1.75,11438.0,3.0,2.0,1,2.0,Old Property,1530.0,1.0,0.0,0.0,0.0,0.0,1.0,86.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,the bungalows,satellite,5.74,17242.0,4.0,4.0,1,4.0,Relatively New,3560.0,1.0,1.0,0.0,1.0,0.0,0.0,158.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,anand nagar flat,satellite,0.3,6000.0,1.0,1.0,1,3.0,Old Property,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,binori pristine,satellite,1.75,7149.0,4.0,3.0,1,6.0,Relatively New,2032.0,0.0,0.0,0.0,1.0,0.0,0.0,133.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,cloud 9,satellite,2.12,7201.0,4.0,4.0,1,8.0,Relatively New,2264.0,0.0,0.0,1.0,0.0,0.0,0.0,115.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,excel vivekanand arise,satellite,1.28,7499.0,3.0,3.0,1,6.0,Under Construction,1265.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,kaladeep apartments b/h dhanajay tower,satellite,1.15,6725.0,3.0,3.0,3,1.0,Old Property,2012.0,0.0,0.0,1.0,0.0,0.0,1.0,124.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,the bungalows,satellite,5.96,9000.0,5.0,5.0,1,8.0,New Property,5019.0,0.0,1.0,1.0,1.0,0.0,0.0,166.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,the bungalows,satellite,8.13,10000.0,6.0,6.0,1,8.0,Under Construction,6255.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,hastinapur by ratnanjali,satellite,1.98,8000.0,3.0,3.0,2,1.0,Under Construction,1906.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,surbhi apartment,satellite,1.1,7190.0,3.0,3.0,2,4.0,Old Property,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,the bungalows,satellite,9.08,11200.0,6.0,6.0,2,10.0,New Property,6730.0,1.0,1.0,1.0,1.0,0.0,0.0,253.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,shivalik kirtisagar apartment,satellite,0.48,4000.0,2.0,1.0,1,6.0,Old Property,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,vishal tower,satellite,0.98,6049.0,3.0,2.0,2,5.0,Old Property,1620.0,0.0,0.0,0.0,1.0,0.0,1.0,171.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,ratnaakar pristine,satellite,1.59,6850.0,3.0,3.0,1,10.0,Under Construction,1925.0,0.0,0.0,1.0,0.0,0.0,0.0,122.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,janmangal apartment,satellite,0.5,5291.0,2.0,2.0,2,1.0,Old Property,945.0,0.0,0.0,1.0,0.0,0.0,2.0,68.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,sangani signor residency,satellite,1.15,5943.0,3.0,3.0,3,1.0,Old Property,2276.0,0.0,0.0,1.0,1.0,0.0,1.0,142.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,ratnaakar pristine,satellite,1.68,7251.0,3.0,3.0,1,8.0,Under Construction,2317.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,cloud 9,satellite,2.7,13747.0,4.0,5.0,1,7.0,New Property,2592.0,1.0,1.0,1.0,1.0,0.0,0.0,215.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,agrawal apartment,satellite,0.58,6346.0,2.0,2.0,2,8.0,Moderately Old,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,unique akalpya,satellite,6.93,9000.0,5.0,5.0,2,5.0,New Property,6390.0,1.0,1.0,1.0,1.0,0.0,0.0,130.0,"23.0301° N, 72.5178° E",23.0301,72.5178
house,rachana society,satellite,6.51,4465.0,2.0,2.0,2,2.0,Old Property,6776.0,1.0,0.0,1.0,1.0,0.0,1.0,156.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,sagun jyotee,satellite,0.91,9100.0,3.0,3.0,2,1.0,Moderately Old,1176.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,kaivalyadham apartments,satellite,0.54,5217.0,2.0,2.0,2,4.0,Old Property,1035.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,radio mirchi road,satellite,0.6,4444.0,2.0,2.0,0,1.0,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,shagun palace,satellite,2.5,5787.0,6.0,6.0,3+,9.0,Old Property,4320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,dharmadev neelkanth elegance,satellite,0.61,4674.0,2.0,2.0,3+,2.0,Moderately Old,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,skydeck prive,satellite,3.02,15672.0,4.0,4.0,3,5.0,Under Construction,3550.0,0.0,0.0,1.0,1.0,0.0,0.0,232.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,asha kiran tower,satellite,0.6,5333.0,2.0,2.0,2,6.0,Old Property,1125.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,"23.0301° N, 72.5178° E",23.0301,72.5178
house,shilp row house,satellite,3.15,21084.0,3.0,3.0,2,1.0,Old Property,1494.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,ratnaakar pristine,satellite,2.82,13184.0,4.0,4.0,2,2.0,Under Construction,3885.0,1.0,0.0,1.0,1.0,0.0,0.0,237.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,ratnaakar pristine,satellite,2.82,7249.0,4.0,4.0,1,8.0,Under Construction,3000.0,1.0,0.0,1.0,0.0,0.0,0.0,102.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,shree palak 2,satellite,0.7,6222.0,2.0,2.0,3,1.0,Moderately Old,1125.0,0.0,0.0,1.0,0.0,0.0,2.0,124.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,shivalik sanjay tower,satellite,0.93,6263.0,3.0,3.0,3,9.0,Old Property,1354.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,radio mirchi road,satellite,0.55,5093.0,2.0,2.0,0,2.0,Relatively New,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,kanak kala apartment 1,satellite,0.75,5000.0,3.0,2.0,1,3.0,Old Property,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,"greencraft residences, satellite",satellite,3.42,8251.0,4.0,4.0,1,4.0,New Property,3066.0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,ng asavari tower,satellite,3.3,8138.0,4.0,4.0,2,3.0,Old Property,4050.0,1.0,1.0,0.0,1.0,0.0,2.0,38.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,cloud 9,satellite,2.48,7201.0,4.0,5.0,1,6.0,Under Construction,2551.0,1.0,0.0,0.0,1.0,0.0,0.0,232.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,cloud 9,satellite,2.12,13581.0,4.0,4.0,1,3.0,New Property,2140.0,0.0,0.0,1.0,1.0,0.0,0.0,118.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,viswanath sharanam 8,satellite,1.25,7499.0,3.0,3.0,1,2.0,Old Property,1853.0,0.0,0.0,0.0,0.0,1.0,2.0,38.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,nul,satellite,0.67,6634.0,3.0,3.0,1,10.0,Old Property,1153.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,ng asavari tower,satellite,2.15,6825.0,3.0,3.0,1,3.0,Old Property,2614.0,1.0,1.0,1.0,1.0,0.0,2.0,164.0,"23.0301° N, 72.5178° E",23.0301,72.5178
house,jayma society,satellite,2.35,10444.0,4.0,3.0,2,2.0,Moderately Old,2647.0,1.0,0.0,1.0,1.0,0.0,1.0,165.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,unique akalpya,satellite,6.85,16061.0,5.0,5.0,1,4.0,Under Construction,5717.0,1.0,1.0,1.0,1.0,0.0,0.0,123.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,vyapti himali tower,satellite,0.45,4762.0,2.0,2.0,2,1.0,Old Property,945.0,0.0,0.0,1.0,0.0,0.0,2.0,93.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,"nr, prahladnagar road",satellite,3.35,16462.0,4.0,3.0,1,4.0,Moderately Old,2394.0,0.0,0.0,0.0,1.0,0.0,2.0,22.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,aaryavart heights,satellite,2.75,8903.0,4.0,4.0,3,10.0,Old Property,3634.0,1.0,0.0,1.0,1.0,0.0,1.0,171.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,abhijyot residency,satellite,1.3,11743.0,3.0,3.0,1,5.0,Old Property,1107.0,0.0,0.0,1.0,0.0,0.0,1.0,58.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,ratnaakar pristine,satellite,1.62,7001.0,3.0,3.0,1,7.0,Under Construction,1925.0,0.0,0.0,1.0,0.0,0.0,0.0,122.0,"23.0301° N, 72.5178° E",23.0301,72.5178
house,sundaram bunglows,satellite,2.75,11111.0,4.0,3.0,2,2.0,Moderately Old,2912.0,1.0,0.0,1.0,1.0,0.0,1.0,165.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,hastinapur by ratnanjali group,satellite,3.26,8000.0,4.0,4.0,2,1.0,Under Construction,3138.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,triveni 1five,satellite,3.31,7501.0,4.0,4.0,1,1.0,Under Construction,4418.0,0.0,0.0,1.0,1.0,0.0,0.0,52.0,"23.0301° N, 72.5178° E",23.0301,72.5178
house,independent,satellite,4.25,14167.0,3.0,3.0,1,2.0,Moderately Old,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,excel vivekanand arise,satellite,1.43,7499.0,3.0,3.0,1,8.0,Under Construction,1413.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,vishwa sachet allure,satellite,1.0,6061.0,3.0,3.0,1,4.0,Moderately Old,1369.0,0.0,0.0,1.0,1.0,0.0,1.0,105.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,agrawal apartment,satellite,0.5,5291.0,2.0,2.0,2,9.0,Old Property,784.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,vraj vihar 8,satellite,1.4,7407.0,3.0,3.0,2,2.0,Moderately Old,1890.0,1.0,1.0,1.0,1.0,0.0,2.0,109.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,kalasiddhi apartments,satellite,1.1,6111.0,3.0,3.0,2,4.0,Old Property,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,ratnaakar pristine,satellite,2.8,7200.0,4.0,4.0,1,9.0,Under Construction,3224.0,0.0,0.0,1.0,0.0,0.0,0.0,113.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,viswanath sharanam 8,satellite,1.0,8889.0,2.0,2.0,1,3.0,Old Property,1125.0,0.0,0.0,0.0,0.0,0.0,2.0,57.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,satellite towers,satellite,0.57,5000.0,2.0,2.0,1,4.0,Old Property,1412.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,the bungalows,satellite,5.45,10000.0,4.0,4.0,1,4.0,Under Construction,4194.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,cloud 9,satellite,2.12,13095.0,4.0,4.0,2,10.0,Under Construction,2178.0,0.0,0.0,1.0,1.0,0.0,0.0,232.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,scarlet heights,satellite,1.9,8444.0,3.0,2.0,2,6.0,Moderately Old,2647.0,1.0,0.0,1.0,1.0,0.0,1.0,187.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,nandanvan apartments,satellite,0.65,6878.0,2.0,2.0,0,5.0,Old Property,945.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,skydeck prive,satellite,3.36,8500.0,4.0,4.0,2,5.0,Under Construction,3950.0,1.0,1.0,0.0,1.0,0.0,0.0,216.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,skydeck prive,satellite,2.21,5802.0,4.0,4.0,2,3.0,New Property,3800.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,casela tower,satellite,1.35,3375.0,3.0,3.0,3+,1.0,Old Property,3000.0,0.0,0.0,0.0,1.0,1.0,2.0,65.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,cloud 9,satellite,1.9,8282.0,3.0,3.0,1,8.0,New Property,1905.0,0.0,0.0,0.0,1.0,0.0,0.0,123.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,spring park,satellite,0.57,5234.0,2.0,2.0,2,4.0,Old Property,1089.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,ratnaakar pristine,satellite,1.62,7001.0,3.0,3.0,1,5.0,Under Construction,2314.0,0.0,0.0,1.0,1.0,0.0,0.0,178.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,cloud 9,satellite,2.48,7201.0,4.0,4.0,1,9.0,New Property,2653.0,0.0,0.0,1.0,0.0,0.0,0.0,125.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,greencraft,satellite,4.11,9505.0,4.0,4.0,1,1.0,New Property,4324.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,"23.0301° N, 72.5178° E",23.0301,72.5178
house,independent,satellite,6.75,16447.0,5.0,5.0,3,3.0,Relatively New,4104.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,aarohi,satellite,1.77,7500.0,3.0,3.0,1,5.0,Under Construction,1959.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,shubhdarshan apartment,satellite,0.4,4193.0,2.0,2.0,1,7.0,Old Property,954.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,mangaldeep apartment,satellite,0.76,4691.0,3.0,3.0,1,4.0,Old Property,1620.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,safalya the verity,satellite,3.19,6500.0,4.0,4.0,3,18.0,Under Construction,4900.0,1.0,1.0,1.0,1.0,0.0,0.0,223.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,ratnaakar pristine,satellite,2.1,9052.0,3.0,3.0,1,7.0,Under Construction,2729.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,ratnaakar pristine,satellite,1.73,13558.0,3.0,3.0,1,7.0,Under Construction,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,riddhi complex,satellite,0.55,5820.0,2.0,2.0,2,1.0,Moderately Old,945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,shubhdarshan apartment,satellite,0.35,3445.0,2.0,2.0,1,4.0,Old Property,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,aishwarya apartment,satellite,0.89,6593.0,3.0,3.0,2,3.0,Old Property,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,casela tower,satellite,1.11,5415.0,3.0,3.0,3,3.0,Old Property,2850.0,0.0,0.0,0.0,0.0,0.0,2.0,52.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,kala tirth,satellite,1.15,12286.0,2.0,2.0,1,5.0,Old Property,1038.0,0.0,0.0,0.0,1.0,0.0,1.0,97.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,on request,satellite,1.75,9485.0,3.0,3.0,2,5.0,Moderately Old,1845.0,0.0,0.0,0.0,0.0,1.0,2.0,125.0,"23.0301° N, 72.5178° E",23.0301,72.5178
flat,cloud 9,satellite,2.48,7201.0,4.0,5.0,1,3.0,Relatively New,2861.0,0.0,1.0,0.0,1.0,0.0,0.0,133.0,"23.0301° N, 72.5178° E",23.0301,72.5178
